24393637,24393671,Swing display JPanels in a row to the right corner,"I am creating a custom decoration for my first customized Swing program window, I just started with layout managers, and it looks like I am doing something wrong, first I used BorderLayout and BorderLayout.EAST or WEST to display on the corner, but it only allows one panel to be displayed on a corner, like it won't display in a row.Looks like this:[](""https://i.stack.imgur.com/bwNJ4.png"")(source: [gyazo.com](""http://gyazo.com/448ffc85c1568fd281ee6b2a4079a482.png""))  With that code:--CODE--But if I add another panel, the newest panel will be on the previous one (Note I used panels because JButton hates me, with it's default styles doesn't let me make it flat)Now I used GridBagLayout--CODE--But on run I get--CODE--What am I doing wrong? how can I have the panels floated to right one by one?EDIT:--CODE--","[""    this.panel.setLayout(new BorderLayout());    this.panel.add(this.createToolButton(\""X\""), BorderLayout.EAST);"", ""    this.panel.setLayout(new GridBagLayout());    Box panels = new Box(BoxLayout.X_AXIS);    panels.add(this.createToolButton(\""X\""));    this.panel.add(panels, BorderLayout.EAST);"", ""Exception in thread \""AWT-EventQueue-0\"" java.lang.IllegalArgumentException: cannot add to layout: constraints must be a GridBagConstraint    at java.awt.GridBagLayout.addLayoutComponent(Unknown Source)"", ""    this.panel.setLayout(new GridBagLayout());    GridBagConstraints gc = new GridBagConstraints();    gc.fill = GridBagConstraints.WEST;    this.panel.add(this.createToolButton(\""X\""), gc);""]",<java><swing><layout><jpanel><gridbaglayout>,24393671,"  Exception in thread ""AWT-EventQueue-0"" java.lang.IllegalArgumentException: cannot add to layout: constraints must be a GridBagConstraint      at java.awt.GridBagLayout.addLayoutComponent(Unknown Source)Use GridBagConstraint with GridBagLayout.--CODE--Read more [How to Use GridBagLayout](""http://docs.oracle.com/javase/tutorial/uiswing/layout/gridbag.html"") read more about properties of [GridBagConstraint](""http://docs.oracle.com/javase/8/docs/api/java/awt/GridBagConstraints.html"").Here is [The Example](""http://docs.oracle.com/javase/tutorial/displayCode.html?code=http://docs.oracle.com/javase/tutorial/uiswing/examples/layout/GridBagLayoutDemoProject/src/layout/GridBagLayoutDemo.java"") to learn more about it.EDITYou can try with FlowLayout with right alignment:--CODE--snapshot:","[""this.panel.setLayout(new GridBagLayout());GridBagConstraint gc = new GridBagConstraint();// set different properties of GridBagConstraint as per your needthis.panel.add(panels, gc);"", ""JPanel titlePanel=new JPanel(new GridLayout(1,2));titlePanel.setBorder(new LineBorder(Color.BLACK));titlePanel.setBackground(Color.LIGHT_GRAY);JPanel panel = new JPanel(new FlowLayout(FlowLayout.RIGHT, 0, 0));panel.setBackground(Color.LIGHT_GRAY);titlePanel.add(new JLabel(\""Title\"",JLabel.LEFT));panel.add(new JButton(\""X\""));titlePanel.add(panel);frame.add(titlePanel, BorderLayout.NORTH);// add panel in the north section of the undecorated JFrame // that by default uses BorderLayout""]",Advanced AWT,"{""The Rendering Pipeline"": 0.6}"
22309291,,Scale all components to a certain size in swing,Is it somehow possible to scale all JTextFields to a certain size without making a custom class? I don麓t want to replace all elements in my form,[],<java><swing><layout><resize><jtextfield>,22309931,When you create the text fields you should use the constructor that specifies the number of characters you want to be displayed at one time. For example:--CODE--then a minimum of 10 characters will be displayed at one time. ,"[""JTextField textField = new JTextField(10);""]",Advanced Swing,"{""Component Organizers and Decorators"": 0.8}"
12315001,,Jtree node addition,JTree created by me populates from databases.I want to add new node which I am able to create insertNodeInto() function.Now how do I change the underlying database?Add node first via treemodel and then do the insert in database Insert into database and then recreate the tree.I would like to know the steps involved in case (1) above as the tree I created has large number of nodes.,[],<java><database><swing><jtree>,12316200,"I would add it first to the database. The reason is that if the DB insert fails for some reason (constraints for example) and you get an SQLException, the user should not get the impression that the insert was successful.Of course, you don't need to recreate the tree, you can just add another node at any time. ",[],Advanced Swing,"{""Trees"": 1.3}"
33178714,33393087,Equivalent class for marshal/unmarshal of this xml file,What is the equivalent class to marshal/unmarshal this xml file in java?--CODE--,"[""<display-type>        <value default=\""true\"">Document</value>        <value>GenericNode:144</value>  </display-type>""]",<java><xml><marshalling><unmarshalling>,33393087,--CODE--,"[""@XmlRootElement(name = DisplayType.DISPLAY_TYPE)@XmlAccessorType(XmlAccessType.NONE)public class DisplayType {    static final String DISPLAY_TYPE = \""display-type\"";    private static final String DEFAULT = \""default\"";    @XmlAttribute(name = DEFAULT)    private Boolean defaultName;    @XmlValue    private String name;}""]",XML,"{""Introducing XML"": 0.7}"
22444901,22444939,Using XML-derived Variables in the Main Method,"so I am making a game where the player's skill damage is determined by their Skill Level and their weapon Mastery. The two values are stored in an XML document, and I am using DOM to retrieve the values, and am trying to print their sum to the console.--CODE--When I run this code, it tells me that I can't have non-static variables in the static Main method. However, when I place the static tag before the int on the variables, it results in 0.My question is: How can I make the variables static but still produce the sum of the two XML values? Could I somehow collect the non-static data from the XML, make it static, and then use that?","[""public class Damage {    public String skillName = \""Bash\""; //name of the skill    Xml config = new Xml(\""C:/character.xml\"",\""config\"");//part of the XML retrieving    Xml version = config.child(\""Character\"");//another part of the XML retrieving    int mastery = version.integer(\""Mastery\""); //mastery of the skill    int skillLevel = version.integer(\""skillName\"");//skill level     int skillDamage = mastery + skillLevel; //adding the two values togetherpublic static void main(String[] args) {        System.out.println(skillDamage);}}""]",<java><xml><variables><static><main-method>,22444939,Try --CODE--Because you need a instance for non-static class-variables,"[""System.out.println(new Damage().skillDamage);""]",XML,"{""Parsing an XML Document"": 0.9, ""Streaming Parsers"": 0.8}"
10008780,10008945,Database Insertion Fails Because Of Foreign Key Constraint,"I'm working on database migration program and I'm trying to migrate one database to the another database whoose tables are already created. To be more specific I have two database with almost same tables and the one is full and the other one is empty. My problem is migration table values is proccessing alphabeticly. Some tables have foreign key and if these tables are come before alphabeticly from foreign key tables ,I cannot inser values. Is there any way to disable foreign key check on java or postgresql. Any help would be great.",[],<java><database><postgresql><jdbc>,10008945,"If I am right, there is no possibility to disable fk on postgresql. As @mcfinnigan said, you can drop fk before starting insertion or you can recreate contraints with DEFERRABLE key. Refer to [postgresql CREATE TABLE documentation.](""http://www.postgresql.org/docs/8.1/interactive/sql-createtable.html"")DEFFERABLE means, fk will not be checked until transaction finished.",[],Database Programming,"{""Working with JDBC Statements"": 0.8}"
34711591,34711630,Cannot edit JTextField - Java Swing,"Was just experimenting trying to build a simple application in Java swing. Whenever i attempt to use the GUI builder which generates the code for you, I seem to not be able to edit the text field when the program is running. I have set the field to editable yet I still encounter problems. Code is below:--CODE--I would try and attempt to hand write the Java swing elements in the code but i have little java experience and wouldn't know how to edit the layout. Is there a reason why I am unable to edit the field ""JTextField1"" ?Thanks,Aces","[""import java.sql.DriverManager;import java.sql.Connection;import java.sql.SQLException;import java.awt.*;import javax.swing.*;public class CarRentalGUI extends javax.swing.JFrame {public CarRentalGUI() {    initComponents();     getContentPane().setBackground(new Color(230,230,230)); }@SuppressWarnings(\""unchecked\"")// <editor-fold defaultstate=\""collapsed\"" desc=\""Generated Code\"">                          private void initComponents() {    jComboBox2 = new javax.swing.JComboBox();    jLabel1 = new javax.swing.JLabel();    jLabel2 = new javax.swing.JLabel();    jComboBox1 = new javax.swing.JComboBox();    jRadioButton1 = new javax.swing.JRadioButton();    jRadioButton2 = new javax.swing.JRadioButton();    jLabel3 = new javax.swing.JLabel();    jTextField1 = new JTextField(\""Text Here\"", 10);    setDefaultCloseOperation(javax.swing.WindowConstants.EXIT_ON_CLOSE);    setTitle(\""CarRental\"");    setAutoRequestFocus(false);    setBackground(new java.awt.Color(0, 0, 0));    setCursor(new java.awt.Cursor(java.awt.Cursor.DEFAULT_CURSOR));    setFocusableWindowState(false);    setForeground(java.awt.Color.white);    setName(\""frame\""); // NOI18N    jComboBox2.setModel(new javax.swing.DefaultComboBoxModel(new String[] { \""Volkswagen Golf\"", \""Ford Fiesta\"", \""Citroen C2\"", \""Vauxhall Insignia\"", \""Peugeot Bipper\"" }));    jComboBox2.setName(\""\""); // NOI18N    jLabel1.setText(\""Select Car:\"");    jLabel1.setToolTipText(\""\"");    jLabel1.setName(\""\""); // NOI18N    jLabel2.setText(\""Duration: \"");    jComboBox1.setModel(new javax.swing.DefaultComboBoxModel(new String[] { \""1\"", \""2\"", \""3\"", \""4\"", \""5\"", \""6\"", \""7\"", \""8\"", \""9\"", \""10\"", \""11\"", \""12\"", \""13\"", \""14\"" }));    jRadioButton1.setText(\""NUS Student Card\"");    jRadioButton2.setText(\""Employee\"");    jLabel3.setText(\""Discount Code:\"");    jTextField1.setText(\""jTextField1\"");    javax.swing.GroupLayout layout = new javax.swing.GroupLayout(getContentPane());    getContentPane().setLayout(layout);    layout.setHorizontalGroup(        layout.createParallelGroup(javax.swing.GroupLayout.Alignment.LEADING)        .addGroup(layout.createSequentialGroup()            .addGap(42, 42, 42)            .addGroup(layout.createParallelGroup(javax.swing.GroupLayout.Alignment.TRAILING)                .addComponent(jLabel1)                .addComponent(jLabel2)                .addComponent(jLabel3))            .addGap(18, 18, 18)            .addGroup(layout.createParallelGroup(javax.swing.GroupLayout.Alignment.LEADING)                .addComponent(jRadioButton2)                .addComponent(jRadioButton1)                .addComponent(jComboBox2, javax.swing.GroupLayout.PREFERRED_SIZE, javax.swing.GroupLayout.DEFAULT_SIZE, javax.swing.GroupLayout.PREFERRED_SIZE)                .addComponent(jComboBox1, javax.swing.GroupLayout.PREFERRED_SIZE, javax.swing.GroupLayout.DEFAULT_SIZE, javax.swing.GroupLayout.PREFERRED_SIZE)                .addComponent(jTextField1, javax.swing.GroupLayout.PREFERRED_SIZE, 179, javax.swing.GroupLayout.PREFERRED_SIZE))            .addContainerGap(548, Short.MAX_VALUE))    );    layout.setVerticalGroup(        layout.createParallelGroup(javax.swing.GroupLayout.Alignment.LEADING)        .addGroup(layout.createSequentialGroup()            .addGap(119, 119, 119)            .addGroup(layout.createParallelGroup(javax.swing.GroupLayout.Alignment.BASELINE)                .addComponent(jComboBox2, javax.swing.GroupLayout.PREFERRED_SIZE, javax.swing.GroupLayout.DEFAULT_SIZE, javax.swing.GroupLayout.PREFERRED_SIZE)                .addComponent(jLabel1))            .addPreferredGap(javax.swing.LayoutStyle.ComponentPlacement.UNRELATED)            .addGroup(layout.createParallelGroup(javax.swing.GroupLayout.Alignment.BASELINE)                .addComponent(jLabel2)                .addComponent(jComboBox1, javax.swing.GroupLayout.PREFERRED_SIZE, javax.swing.GroupLayout.DEFAULT_SIZE, javax.swing.GroupLayout.PREFERRED_SIZE))            .addGap(18, 18, 18)            .addComponent(jRadioButton1)            .addPreferredGap(javax.swing.LayoutStyle.ComponentPlacement.UNRELATED)            .addComponent(jRadioButton2)            .addGap(71, 71, 71)            .addGroup(layout.createParallelGroup(javax.swing.GroupLayout.Alignment.BASELINE)                .addComponent(jLabel3)                .addComponent(jTextField1, javax.swing.GroupLayout.PREFERRED_SIZE, javax.swing.GroupLayout.DEFAULT_SIZE, javax.swing.GroupLayout.PREFERRED_SIZE))            .addContainerGap(124, Short.MAX_VALUE))    );    jTextField1.setEditable(true);    getAccessibleContext().setAccessibleDescription(\""\"");    pack();}// </editor-fold>                        public static void main(String args[]) {    /* Set the Nimbus look and feel */    //<editor-fold defaultstate=\""collapsed\"" desc=\"" Look and feel setting code (optional) \"">    /* If Nimbus (introduced in Java SE 6) is not available, stay with the default look and feel.     * For details see http://download.oracle.com/javase/tutorial/uiswing/lookandfeel/plaf.html      */    try {        for (javax.swing.UIManager.LookAndFeelInfo info : javax.swing.UIManager.getInstalledLookAndFeels()) {            if (\""Nimbus\"".equals(info.getName())) {                javax.swing.UIManager.setLookAndFeel(info.getClassName());                break;            }        }    } catch (ClassNotFoundException ex) {        java.util.logging.Logger.getLogger(CarRentalGUI.class.getName()).log(java.util.logging.Level.SEVERE, null, ex);    } catch (InstantiationException ex) {        java.util.logging.Logger.getLogger(CarRentalGUI.class.getName()).log(java.util.logging.Level.SEVERE, null, ex);    } catch (IllegalAccessException ex) {        java.util.logging.Logger.getLogger(CarRentalGUI.class.getName()).log(java.util.logging.Level.SEVERE, null, ex);    } catch (javax.swing.UnsupportedLookAndFeelException ex) {        java.util.logging.Logger.getLogger(CarRentalGUI.class.getName()).log(java.util.logging.Level.SEVERE, null, ex);    }    //</editor-fold>    Connection conn;    String url = \""jdbc:mysql://localhost:3306/car_rental\"";    String username = \""root\"";    String password = \""password\"";    try    {        conn = DriverManager.getConnection(url, username, password);        System.out.print(\""Connected Successfully\\n\"");    } catch (SQLException ex) {        System.out.print(ex.toString());    }    /* Create and display the form */    java.awt.EventQueue.invokeLater(new Runnable() {        public void run() {            new CarRentalGUI().setVisible(true);        }    });}// Variables declaration - do not modify                     private javax.swing.JComboBox jComboBox1;private javax.swing.JComboBox jComboBox2;private javax.swing.JLabel jLabel1;private javax.swing.JLabel jLabel2;private javax.swing.JLabel jLabel3;private javax.swing.JRadioButton jRadioButton1;private javax.swing.JRadioButton jRadioButton2;private javax.swing.JTextField jTextField1;// End of variables declaration                   }""]",<java><swing>,34711630,"Remove setFocusableWindowState(false);, this is prevent the frame from been able to receive keyboard focusFrom the [JavaDocs](""https://docs.oracle.com/javase/8/docs/api/java/awt/Window.html#setFocusableWindowState-boolean-"")  Sets whether this Window can become the focused Window if it meets the  other requirements outlined in isFocusableWindow. If this Window's  focusable Window state is set to false, then isFocusableWindow will  return false. If this Window's focusable Window state is set to true,  then isFocusableWindow may return true or false depending upon the  other requirements which must be met in order for a Window to be  focusable. Setting a Window's focusability state to false is the  standard mechanism for an application to identify to the AWT a Window  which will be used as a floating palette or toolbar, and thus should  be a non-focusable Window. Setting the focusability state on a visible  Window can have a delayed effect on some platforms 鈥?the actual change  may happen only when the Window becomes hidden and then visible again.  To ensure consistent behavior across platforms, set the Window's  focusable state when the Window is invisible and then show it.And [isFocusableWindow](""https://docs.oracle.com/javase/8/docs/api/java/awt/Window.html#isFocusableWindow--"")  Returns whether this Window can become the focused Window, that is, whether this Window or any of its subcomponents can become the focus owner. For a Frame or Dialog to be focusable, its focusable Window state must be set to true. For a Window which is not a Frame or Dialog to be focusable, its focusable Window state must be set to true, its nearest owning Frame or Dialog must be showing on the screen, and it must contain at least one Component in its focus traversal cycle. If any of these conditions is not met, then neither this Window nor any of its subcomponents can become the focus owner.",[],Advanced Swing,"{""Text Components"": 0.6}"
9526288,,JCombobox and JTextfield,"I'm trying to work to display a number of jtextfield according to one of the given values in a combobox.So, I will have a drop down menu with let's say 1 to 4. If the user selects number 3, 3 textfields will be displayed. I've created the jcombobox with a selection of numbers. But I'm not sure how to implement this. If I'm not mistaken I need to use--CODE--I think I need to create a reference to the JTextField object that will be available to the JComboBox's itemListener object. Any help would be greatly appreciated.I've added this to my class :--CODE--am I on a right track?","[""ItemEvent.SELECTED"", ""// aOption is the combobox I declared aOptionComboBox.setModel(new DefaultComboBoxModel(new String[]{\""1\"",\""2\"",\""3\""})); public void itemStateChanged(ItemEvent event) {    String num = (String)aOptionComboBox.getSelectedItem();     int num1 = Integer.parseInt(num);    JTextField[] textfields = new JTextField[num1];    for (int i = 0; i < num1; i++)     {        textfields[i] = new JTextField(\""Field\"");        getContentPane().add(textfields[i]);        textfields[i].setBounds(200, 90, 100, 25);    }}""]",<java><swing><user-interface>,9526438,"use the getSelectedItem() on the combobox. This will either yield a string or an integer (depending on how you implemented it). Next use a for-loop to determine the amount of JTextField's and store them in an array. --CODE--this way you can easily store the textfields and add them to your panel.Some added information.The textfield-array must be accesible outside the eventListener, so you must implement it in your class. that way the whole class can use it.","[""int amount = myJComboBox.getSelectedItem();JTextField[] textfields = new JTextField[amount];for (int i = 0; i < amount; i++) {textfields[i] = new JTextField(\""awesome\"");this.add(textfields[i]);}""]",Advanced Swing,"{""Text Components"": 0.6}"
816679,953760,XMLDecoder.readObject() returns null,"I'm trying to read an object from a XML file using XMLDecoder.The construction seems to be OK, but when I call the readObject() method i get null instead of the object I expected.The file exists and the created BufferedInputStream reads the file correctly.This code works OK on the original Vista laptop it was written on, but fails on my Win Xp machine.--CODE--","[""     try {        XMLDecoder decoder = new XMLDecoder(new BufferedInputStream(            new FileInputStream(\""Params.xml\"")));        Params = (Parameters)decoder.readObject();        decoder.close();    } catch (FileNotFoundException e) {        System.out.println(e.toString());     }""]",<java><xml>,953760,Is the same version of Java being used on the Vista and XP boxes?Also check the version of Java used to create the xml originally.Another test would be to encode an object on the XP box and try and read it back.,[],XML,"{""Parsing an XML Document"": 1.0, ""Streaming Parsers"": 0.6}"
17152437,,JDBC connection Exception,"I am getting the exception ORA-12504, TNS:listener was not given the SID in CONNECT_DATACould you please help me on this what went wrong? tnsnames.ora--CODE--listener.ora--CODE--ADR_BASE_LISTENER = C:\app\kkumar003cand my java code is --CODE--","[""SUNRISEDB =  (DESCRIPTION =    (ADDRESS_LIST =      (ADDRESS = (PROTOCOL = TCP)(HOST = localhost)(PORT = 1521))    )    (CONNECT_DATA =      (SERVICE_NAME = SUNRISEDB)    )  )"", ""LISTENER =  (DESCRIPTION_LIST =    (DESCRIPTION =      (ADDRESS = (PROTOCOL = IPC)(KEY = EXTPROC1521))      (ADDRESS = (PROTOCOL = TCP)(HOST = pacdcinfoddpodbc.cable.comcast.com)(PORT = 1521))      (ADDRESS = (PROTOCOL = TCP)(HOST = localhost)(PORT = 1521))    )  )"", ""try {                Class.forName(\""oracle.jdbc.driver.OracleDriver\"");                 dbConn = DriverManager.getConnection(\""jdbc:oracle:thin:@147.191.10.119:1521\"",\""KIRANDB\"",\""KIRANDB\"");                 System.out.println();            } catch (Exception e) {                e.printStackTrace();            }        System.out.println(\""db connection==\""+dbConn);        }""]",<java><sql><jdbc>,17154400,Change this line ---CODE--to --CODE--,"[""dbConn = DriverManager.getConnection(\""jdbc:oracle:thin:@147.191.10.119:1521\"",\""KIRANDB\"",\""KIRANDB\"");"", ""dbConn = DriverManager.getConnection(\""jdbc:oracle:thin:@147.191.10.119:1521:**SUNRISEDB**\"",\""KIRANDB\"",\""KIRANDB\"");""]",Database Programming,"{""Working with JDBC Statements"": 1.0, ""JDBC Configuration"": 0.8}"
24491182,24491263,How change the background color of first cell in a JTable?,"Is everything okay? I have the following table in my java application. By the status he makes the line a certain color, as I will show in the code below. What I want is that only the first column is colored, the others want to appear with the default color. --CODE--Realized my question? Does anyone can help me please? Thank you very much.","[""public class PriorityCellRenderer extends DefaultTableCellRenderer {@Overridepublic Component getTableCellRendererComponent(JTable table, Object value,        boolean isSelected, boolean hasFocus, int row, int column) {    super.getTableCellRendererComponent(            table, value, isSelected, hasFocus, row, column);    //if (Integer.valueOf(1).equals(table.getValueAt(row, 1)) &amp;&amp; 0 == column)   &amp;&amp; 9 < column)    if (String.valueOf(1).equals(table.getValueAt(row, 0))) {        setForeground(Color.BLUE);  // or background    }    if (String.valueOf(2).equals(table.getValueAt(row, 0))) {        setForeground(Color.GREEN);  // or background    }    if (String.valueOf(3).equals(table.getValueAt(row, 0))) {        setForeground(Color.YELLOW);  // or background    }    if (String.valueOf(4).equals(table.getValueAt(row, 0))) {        setForeground(Color.RED);  // or background    }    return this;} }""]",<java><swing><jtable>,24491263,Set custom renderer for target column:--CODE--in getTableCellRendererComponent() validate column index if(column == COLUMN_INDEX),"[""table.getColumnModel().getColumn(COLUMN_INDEX).setCellRenderer(new PriorityCellRenderer());""]",Advanced Swing,"{""Tables"": 1.0}"
17870201,,How to write prepareStatement in Java,i want to use getParameter to get in Strings and ints and put them in a database using prepareStatement and SQL. It gives me errors with setString and setInt.--CODE--,"[""try {    String id = request.getParameter(\""clientid\"");    String cname = request.getParameter(\""clientname\"");    String address = request.getParameter(\""address\"");    String phonemodel= request.getParameter(\""phonemodel\"");    String imei = request.getParameter(\""imei\"");    String problem = request.getParameter(\""problem\"");    String date2 = request.getParameter(\""date\"");    String comments1= request.getParameter(\""comments\"");    int  clientid = Integer.parseInt(id);    int imeino  = Integer.parseInt(imei);    // int date1 = Integer.parseInt(date2);    Statement pstmt;    Class.forName(\""org.apache.derby.jdbc.ClientDriver\"");     Connection con = DriverManager.getConnection(\""jdbc:derby://localhost:1527/sample\"", \""app\"" , \""app\"");    pstmt=con.prepareStatement(\""Insert into movilapp(id,clientname,address,modle,imei,problem,date,comments) values(?,?,?,?,?,?,?,?)\"");    pstmt.setInt(1,clientid);    pstmt.setString(2,cname );    pstmt.setString(3,address);    pstmt.setString(4,phonemodel);    pstmt.setInt(5,imeino);    pstmt.setString(6,problem);    pstmt.setString(7, comments1);    pstmt.executeUpdate();}catch(Exception e){    JOptionPane.showMessageDialog(null, e);}""]",<java><servlets><jdbc>,17870230,"You called con.prepareStatement to get a PreparedStatement, but then you assigned it to a variable of type Statement, so Java doesn't know that there is a PreparedStatement-specific method setString.Assign it to an actual PreparedStatement variable, by changing the declaration type of pstmt from--CODE--to--CODE--","[""Statement pstmt;"", ""PreparedStatement pstmt;""]",Database Programming,"{""Working with JDBC Statements"": 0.5}"
30173453,30182497,Java AWT: Setting background of Canvas changes the background for the whole frame,"Why is it that changing the background color for the [java.awt.Canvas](""http://docs.oracle.com/javase/7/docs/api/java/awt/Canvas.html""), changes the background for the whole frame?  I set up a Frame object as follows:  --CODE--The above code sets the frame size to be 800x600, then adds a significantly smaller canvas to it - 500x300, and finally sets the background color to be Color.BLUE, but instead of getting a 500x300 blue rectangle inside a bigger, 800x600 window-frame (with default grey color), the result is a 800x600 frame with blue background:  The docs says:    public void setBackground(Color c)    Sets the background color of this component.    The background color affects each component differently and the parts  of the component that are affected by the background color may differ  between operating systems.Could that be the issue (I'm running this on Ubuntu)?Or am I missing something else here?","[""public class Gui extends Frame {    public Gui() {        setSize(800, 600);        setLocation(0, 0);        Canvas cd=new Canvas();        cd.setSize(500, 300);        cd.setBackground(Color.BLUE);        add(cd);        addWindowListener(new WindowAdapter() {            @Override            public void windowClosing(WindowEvent arg0) {                System.exit(0);            }        });    }    @Override    public void paint(Graphics g) {        paintComponents(g);    }    public static void main(String[] args) {        Gui g=new Gui();        g.setVisible(true);    }}""]",<java><canvas><awt><layout-manager>,30182497,"The default layout of a Frame is BorderLayout (though a lot of the example code using the AWT based Frame class was written in a time when the default layout was FlowLayout).  Without layout constraints, a component added to a BorderLayout will end up in the CENTER constraint which stretches a component so it fits to the available height and width.Instead we might use a GridBagLayout.  When we add a single component to a GridBagLayout without any constraint, it will be centered and the size will be respected.  E.G. (See further comments in code.)--CODE--","[""import java.awt.*;import java.awt.event.*;public class Gui extends Frame {    public Gui() {        setSize(400, 200);        setLocationByPlatform(true);        setLayout(new GridBagLayout());        Canvas cd=new Canvas();        // TODO: Override rather than set &amp; make it preferred rather than actual        cd.setSize(300, 100);         cd.setBackground(Color.BLUE);        add(cd);        addWindowListener(new WindowAdapter() {            @Override            public void windowClosing(WindowEvent arg0) {                System.exit(0);            }        });    }    @Override    public void paint(Graphics g) {        //paintComponents(g); // wrong method!        super.paint(g); // right method, but does nothing different to original!    }    public static void main(String[] args) {        // TODO: AWT/Swing based GUIs should be started on the EDT        Gui g=new Gui();        g.setVisible(true);    }}""]",Advanced AWT,"{""Paint"": 0.4, ""Image Manipulation"": 0.3}"
50897540,50899428,How do I implement Serializable in Kotlin so it also works in Java?,"I have some code that I've been using for years in Java, but need it in Kotlin (its interfaces extend collections interfaces).  Some classes are serializable.  When I try the obvious, I get ""Cannot access 'Serializable': it is internal in kotlin.io"":--CODE--So, do I just import java.io.Serializable, or will that cause other issues?","[""class Foo(val someField:Int): Serializable {    companion object {        private const val serialVersionUID = 20180617104400L    }}""]",<java><serialization><kotlin>,50899428,"  do I just import java.io.SerializableYes. Just be aware that Kotlin uses @Transient annotation instead of a keyword.Of course, Java serialization does have its issues, but there's no difference in that respect between Kotlin and Java, and if you are happy with your current code...",[],Input and Output,"{""Object Input/Output Streams and Serialization"": 1.0}"
21356691,,Java Swing - how to tell what code is calling paint on the component?,"Somewhere in my code a call to paint is being called but the stacktrace gives absolutely no idea as to what and where. It's also intermittent so I know it's a threading issue, and if I put a breakpoint then the code never fails. So how do I tell where or how the event thread is called to repaint the component?Here is the stacktrace:--CODE--","[""Exception in thread \""AWT-EventQueue-0\"" java.lang.ArrayIndexOutOfBoundsException: 4    at javax.swing.plaf.basic.BasicTabbedPaneUI.paintTabArea(BasicTabbedPaneUI.java:834)    at javax.swing.plaf.basic.BasicTabbedPaneUI.paint(BasicTabbedPaneUI.java:797)    at javax.swing.plaf.ComponentUI.update(ComponentUI.java:161)    at javax.swing.JComponent.paintComponent(JComponent.java:778)    at javax.swing.JComponent.paint(JComponent.java:1054)    at javax.swing.JComponent.paintChildren(JComponent.java:887)    at javax.swing.JComponent.paint(JComponent.java:1063)    at javax.swing.JComponent.paintToOffscreen(JComponent.java:5219)    at javax.swing.RepaintManager$PaintManager.paintDoubleBuffered(RepaintManager.java:1529)    at javax.swing.RepaintManager$PaintManager.paint(RepaintManager.java:1452)    at javax.swing.RepaintManager.paint(RepaintManager.java:1249)    at javax.swing.JComponent._paintImmediately(JComponent.java:5167)    at javax.swing.JComponent.paintImmediately(JComponent.java:4978)    at javax.swing.RepaintManager$3.run(RepaintManager.java:808)    at javax.swing.RepaintManager$3.run(RepaintManager.java:796)    at java.security.AccessController.doPrivileged(Native Method)    at java.security.ProtectionDomain$1.doIntersectionPrivilege(ProtectionDomain.java:76)    at javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:796)    at javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:769)    at javax.swing.RepaintManager.prePaintDirtyRegions(RepaintManager.java:718)    at javax.swing.RepaintManager.access$1100(RepaintManager.java:62)    at javax.swing.RepaintManager$ProcessingRunnable.run(RepaintManager.java:1677)    at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:251)    at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:733)    at java.awt.EventQueue.access$200(EventQueue.java:103)    at java.awt.EventQueue$3.run(EventQueue.java:694)    at java.awt.EventQueue$3.run(EventQueue.java:692)    at java.security.AccessController.doPrivileged(Native Method)    at java.security.ProtectionDomain$1.doIntersectionPrivilege(ProtectionDomain.java:76)    at java.awt.EventQueue.dispatchEvent(EventQueue.java:703)    at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:242)    at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:161)    at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:150)    at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:146)    at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:138)    at java.awt.EventDispatchThread.run(EventDispatchThread.java:91)""]",<java><multithreading><swing>,21419322,"You're maybe performing actions on your GUI outside the EDT. In every piece of code you suspect, you may want to use [SwingUtilities.isEventDispatchThread()](""http://docs.oracle.com/javase/7/docs/api/javax/swing/SwingUtilities.html#isEventDispatchThread%28%29"") to test if you are currently in EDT. If this method returns false then you should not performing any UI action.Here is an example of how to use it for debugging:--CODE--And for every piece of code you suspect:--CODE--Of course, it's only for debugging purpose, you shall not keep such calls for production/releases.","[""public static void checkInEventDispatchThread(String pMethod) {    if (!SwingUtilities.isEventDispatchThread()) {        System.err.println(\""** NOT in EDT: \"" + pMethod + \""() in \"" +                            Thread.currentThread().getName());    }}"", ""public void myMethod() {    UtilClass.checkInEventDispatchThread(\""myMethod\"");}""]",Advanced AWT,"{""Paint"": 0.2}"
